text,label
3.2. A Bank automatikusan gondoskodik a lejáró Főkártya és Társkártya megújításáról. A megújított Hitelkártya kibocsátásának költségei (éves kártyadíj) a Számlatulajdonost terhelik. A Hitelszámlához kapcsolódó Főkártya jelen ÁSZF II. 3.3.3. pontja szerint szüntethető meg. A Megújított hitelkártya a rajta szereplő lejárati időpontig használható.,2-Nehezen érthető
3.3. A Bank a Megújított hitelkártyát eltérő rendelkezés hiányában – a Hitelkártya birtokos Banki rendszerben nyilvántartott levelezési címére postai úton juttatja el.,2-Nehezen érthető
"3.4. A Bank lehetővé teszi a Hitelkártya birtokos számára, hogy Megújított hitelkártyáját a lejáró Hitelkártya érvényességi idején belül megkaphassa.",5-Könnyen érthető
3.5. A Megújított hitelkártya esetén az új Hitelkártya PIN kódja megegyezik a lejárt Hitelkártya PIN kódjával.,5-Könnyen érthető
"4.1. A Hitelkártya újragyártását lehet kérni, amennyiben:",4-Érthető
"a) a Hitelkártya rendeltetésszerű használatra nem alkalmas (a plasztik, a mágnescsík, a chip vagy a kártya érintés nélküli fizetés funkcióját lehetővé tévő antenna, áramkör megsérült, vagy a kártya használathoz szükséges adatok olvashatatlanná váltak),",3-Többé/kevésbé megértem
b) a Hitelkártya birtokos neve megváltozott. Az újragyártott Hitelkártya a rajta szereplő lejárati időpontig használható.,5-Könnyen érthető
"4.2. A Hitelkártya újragyártását írásban, bármely bankfiókban/TeleBankon, PIN kód újragyártását bankfiókban írásban lehet igényelni. A Hitelkártya újragyártásáért vagy a PIN kód újragyártásáért a Bank díjat számíthat fel. A PIN kód a Bank internet-és mobilbanki alkalmazásában bármikor díjmentesen megtekinthető a PIN-kód mutatás funkcióban.",4-Érthető
"4.3. A Hitelkártya birtokos köteles gondoskodni arról, hogy a nála lévő érvénytelen (pl. lejárt, megszűnt) Hitelkártya ne kerülhessen harmadik személy birtokába, azt köteles megsemmisíteni (a mágnescsík és a chip fizikai érvénytelenítésével), a Hitelkártyát további tranzakciók végzésére használhatatlanná tenni, valamint a Hitelkártyán szereplő adatokat felismerhetetlenné tenni. E kötelesség elmulasztásából eredő esetleges károkért a Bank nem vállal felelősséget. Ha a Hitelkártya birtokos vagy más személy lejárt Hitelkártyával kárt okoz a Banknak, a Hitelkártyához kapcsolódó Hitelszámla Számlatulajdonosa köteles azt megtéríteni.",3-Többé/kevésbé megértem
4.4. Az újragyártott kártyákat a Hitelkártya birtokos által az újragyártás igénylésekor megadott módon juttatja el a Hitelkártya birtokos részére.,4-Érthető
4.5. Az újragyártott Hitelkártya vonatkozásában a jelen ÁSZF III. 1.4 - 1.9. pontjaiban megfogalmazottak érvényesek.,3-Többé/kevésbé megértem
"5.1. A Hitelkártya birtokos köteles a Hitelkártya használata és biztonságban tartása során az adott helyzetben általában elvárható magatartást tanúsítani, így különösen köteles a Banknak",3-Többé/kevésbé megértem
3.1. A Bank és a Számlatulajdonos alapvető jogai és kötelezettségei,4-Érthető
"3.1.1. A Számlatulajdonos kötelezi magát arra, hogy pénzforgalmát a mindenkori hatályos Pénzforgalmi jogszabályoknak, a jelen ÁSZF, Üzletszabályzat rendelkezéseinek megfelelően bonyolítja le, és a Bank által nyújtott szolgáltatások bankköltségeit megfizeti és a Fizetési megbízások teljesítéséhez szükséges pénzügyi Fedezetet a Bankszámlán rendelkezésre bocsátja.",2-Nehezen érthető
"3.1.2. A Bankszámlaszerződés aláírásával a Bank kötelezettséget vállal arra, hogy a Számlatulajdonos számláján rendelkezésre álló pénzeszközeit kezeli, és nyilvántartja, az azok terhére, valamint javára szóló szabályszerű Fizetési megbízásokat teljesíti, a Számlatulajdonost a Bankszámla javára és terhére írt összegekről, a számlaforgalomról, valamint a Bankszámla egyenlegéről Bankszámlakivonattal értesíti.",5-Könnyen érthető
"3.1.3. A Bank a Bankszámla egyenlege után a Bankszámlaszerződésben rögzítettek szerint kamatot fizet, a Számlatulajdonos pedig köteles a Bankszámlaszerződésben a számlavezetéshez kapcsolódóan megállapított költségeket a Bank részére megfizetni.",4-Érthető
"3.1.4. A Bank a számlavezetés során a hitelintézettől elvárható gondossággal köteles eljárni. Nem felel az olyan károkért, amelyek erőhatalom, belföldi vagy külföldi hatósági rendelkezés, a szükséges hatósági engedély megtagadása, vagy késedelmes megadása folytán következnek be.",3-Többé/kevésbé megértem
"3.1.5. A Bank a Számlatulajdonos rendelkezése nélkül is megterhelheti a Számlatulajdonos nála vezetett Bankszámláját a pénzügyi-, illetve a kiegészítő pénzügyi szolgáltatási tevékenysége körében keletkezett esedékes követelésével.",2-Nehezen érthető
"3.1.6. A Számlatulajdonos a Bankszámlaszerződés aláírásával visszavonhatatlanul felhatalmazza a Bankot, hogy nála vezetett Bankszámláját jogosult a Számlatulajdonossal kötött bármely szerződése szerinti, bármilyen jogcímen keletkezett esedékes (lejárt) követelését – tőke, kamatok, bankköltségek, egyéb díjak, költségek, jutalékok stb. - a Számlatulajdonos Bankszámla követeléseibe beszámítani esedékességkor vagy azt követőn bármikor, a Számlatulajdonos mindenkori fennálló követelése erejéig, akként, hogy a Bank a Számlatulajdonos Banknál vezetett Bankszámláját, a Bankszámlaszerződés szerinti esedékes összeggel jogosult megterhelni a Számlatulajdonos külön rendelkezése nélkül vagy rendelkezése ellenére is. A Számlatulajdonos szerződéses kötelezettségei teljesítése érdekében felhatalmazza a Bankot, hogy a beszámítási jogát - a Banki tévedés helyesbítését és a hatósági átutalás és átutalási végzés alapján történő Fizetési megbízásokat követően, de minden más Fizetési megbízást megelőzően - gyakorolja. A Számlatulajdonos köteles arról gondoskodni, hogy esedékességkor a Banknál vezetett Bankszámláján a megfelelő pénzügyi Fedezet rendelkezésre álljon.",2-Nehezen érthető
"A Bankszámlaszerződés annak mindkét fél általi cégszerű aláírásával jön létre. Az aláírások igazolása mindkét fél részéről kulcsolt SWIFT üzenet útján történik. A Bankszámlaszerződés aláírásával az ÁSZF és az Üzletszabályzat megfelelő részei automatikusan a Bankszámlaszerződés részévé válnak, bármilyen külön megállapodás nélkül.",3-Többé/kevésbé megértem
"3.3.1.1. A Bankszámlaszerződés megkötése előtt a Számlatulajdonos és annak képviselőinek, rendelkezésre jogosult személyeinek, meghatalmazottainak azonosítására a pénzmosás megelőzéséről és megakadályozásáról szóló jogszabályok rendelkezései az irányadóak.",3-Többé/kevésbé megértem
"3.3.1.2. A Bankszámlaszerződés megkötése előtt a Bank jogosult megvizsgálni a Számlatulajdonos jogi helyzetét, általános adatait, képviselőinek képviseleti jogosultságát, ezen adatok valódiságát, valamint minden olyan egyéb körülményt, amelynek vizsgálata jogszabályi vagy hatósági rendelkezés alapján kötelező, illetve a Bank saját belátása alapján szükséges.",4-Érthető
A Bank jelen ÁSZF-ben meghatározott szolgáltatásokat kizárólag Hitelintézetnek minősülő ügyfelei részére nyújtja.,5-Könnyen érthető
"A Bank a Bankszámlát azt követően nyitja meg, hogy leellenőrizte a Számlatulajdonos jogállását, létrejöttét és nyilvántartásba vételét. Amennyiben a Bank szükségesnek ítéli a Számlatulajdonos köteles a Bankszámla nyitásához szükséges ellenőrzés alapjául szolgáló dokumentációt eredeti vagy hiteles másolatban a Bank rendelkezésére bocsátani. Amennyiben arra szükség van, a Számlatulajdonos cégjegyzésre, illetve számla feletti rendelkezésre jogosult képviselőjének személyét, annak adatait, képviseleti jogát, aláírás mintáját a Bank részére írásban küldi meg / jelenti be, és SWIFT üzeneten keresztül igazolja.",4-Érthető
3.3.3.2. Külföldön kiállított és idegen nyelvű okiratok,4-Érthető
"A külföldön kiállított és idegen nyelvű okiratokra az alábbi szabályok érvényesek, amennyiben a Bank szükségesnek ítéli:",3-Többé/kevésbé megértem
"▪ Amennyiben az adott országgal Magyarország kétoldalú polgári jogsegély egyezményt kötött, úgy az adott országban kiállított közokirat további hitelesítés nélkül elfogadható,",3-Többé/kevésbé megértem
"▪ Kétoldalú egyezmény hiányában, ha az adott ország aláírta, a külföldön felhasználásra kerülő közokiratok felülhitelesítésének mellőzéséről szóló hágai egyezményt, úgy a közokirathoz kérni kell a tanúsítványt (Apostille-t) is,",2-Nehezen érthető
"▪ Fentiek hiányában az okiratot az adott országban működő magyar külképviseleti (diplomáciai, vagy konzuli) hatósággal kell felülhitelesíttetni.",2-Nehezen érthető
Idegen nyelvű okiratok esetén azok hiteles - az Országos Fordító- és Fordításhitelesítő Iroda (OFFI) által készített - fordítása is szükséges.,3-Többé/kevésbé megértem
"3.3.4.1. A Bankszámlaszerződés a Bank és a Számlatulajdonos között határozatlan időre jön létre, amely megszűnik:",3-Többé/kevésbé megértem
b) bármelyik fél azonnali hatályú írásbeli felmondásával;,4-Érthető
c) Felek közös írásbeli megegyezésével a Bank és az Számlatulajdonos által meghatározott időpontban;,3-Többé/kevésbé megértem
"3.3.4.2. Rendes felmondás esetén a felmondási idő mindkét fél számára 30 nap, mivel a Számlatulajdonosa Pft. alapján nem minősül mikrovállalkozásnak.",4-Érthető
"3.3.4.3. A Számlatulajdonos felmondását a Bank abban az esetben fogadja el, ha a számlavezetéssel és ahhoz kapcsolódó szolgáltatásokkal kapcsolatosan a Bankkal szemben felmerülő tartozásait rendezte, illetve fennálló valamennyi fizetési kötelezettségét teljesítette, illetve a Bankszámlaszerződés megszűnésével hátralékos tartozása nem marad. A Számlatulajdonosnak, a felmondásban rendelkezni kell a számlán lévő, kamatokkal növelt, költségekkel csökkentett egyenlegről.",3-Többé/kevésbé megértem
"3.3.4.4. A felek azonnali hatállyal (rendkívüli felmondás), a másik félhez intézett írásbeli nyilatkozattal, indokolási kötelezettséggel megszüntethetik a Bankszámlaszerződést, ha a másik fél a Bankszámlaszerződésben, jelen ÁSZF-ben vagy Üzletszabályzatban foglalt valamely kötelezettségét ismételten vagy súlyosan megszegi.",4-Érthető
"3.3.4.5. A Bankszámlaszerződés megszűnésekor a Számlatulajdonos és a Bank kölcsönösen elszámolnak a jelen ÁSZF rendelkezései szerint; a Bank számára meg nem fizetett díjak, kamatok, költségek, jutalékok összegei a Bankszámlaszerződés megszűnésének napján egy összegben esedékessé válnak.",4-Érthető
"3.3.4.6. Amennyiben a Bankszámla bármely okból megszűnik, és a Bank a Számlatulajdonos fennmaradó szabad rendelkezése alatt álló számlaegyenlegéről a megszűnés napjától számított 10 banki munkanapon belül nem rendelkezik, úgy a Bank a Számlatulajdonos fennmaradó szabad rendelkezése alatt álló számlaegyenlegét az átutalás napján érvényes átváltási árfolyamon konvertálja, és átutalja a Számlatulajdonos a www.bankersalmanac.com honlapon publikált bármelyik bankszámlájára, amelyről a Bank értesíti a Számlatulajdonost.",4-Érthető
3.3.4.7. Amennyiben a Banknál vezetett Bankszámla sem nyújt Fedezetet a banki követelés kiegyenlítésére a Bank jogosult a pénzkövetelések behajtására vonatkozó mindenkor hatályos jogszabályok szerint eljárást indítani. A Számlatulajdonosnak a Bankkal szemben fennálló tartozása mindenkori összegének a megállapítására a Bank üzleti könyvei és nyilvántartásai az irányadóak.,3-Többé/kevésbé megértem
3.3.4.8. A Bankszámlán nyilvántartott követelés kimerülése a Bankszámlaszerződést nem szünteti meg.,4-Érthető
"A vasúti személyszállításra kötött szerződésekre a Ptk.-nak a szerződésekre vonatkozó általános, továbbá a vállalkozási szerződésre vonatkozó rendelkezéseit a Vszsz.-ben, illetve meghatározott esetekben a Tvszsz.-ben foglalt kiegészítésekkel kell alkalmazni.",1-Nagyon nehezen érthető
"Határon átmenő, a vasúti társaság által végzett személyszállítás esetén a jelen Üzletszabályzat rendelkezéseit csak akkor kell alkalmazni, amennyiben jogszabály, nemzetközi szerződés, egyezmény, illetőleg szabály eltérően nem rendelkezik.",2-Nehezen érthető
"Jelen Üzletszabályzat rendelkezései az utazásszervező és -közvetítő tevékenységről szóló 213/1996. (XII. 23.) Korm. rendelet szerinti tevékenységekre csak akkor alkalmazandók, ha az utazási szerződés kifejezetten így rendelkezik.",1-Nagyon nehezen érthető
A HÉV által végzett személyszállításra vonatkozó rendelkezéseket külön üzletszabályzat tartalmazza.,4-Érthető
